index,appid,name,numPlayer,totalTime,price,avgTime(h)PerP,avgCostPerHourPerPerson
11967,397840,Car Mechanic Manager,3,0,4.99,0,inf
11989,498300,Of Love And Sorrow,3,0,4.99,0,inf
12034,344100,Never Ending Night,3,0,4.99,0,inf
12065,297620,Rocko's Quest,3,0,4.99,0,inf
12105,589380,VRog,3,0,4.99,0,inf
12109,670440,Obscure - Challenge Your Mind,3,0,4.99,0,inf
12152,541160,MC Lars: The Video Game,3,0,4.99,0,inf
12209,459770,Longshot Universe,3,0,4.99,0,inf
12299,437710,Magic Flute,3,0,4.99,0,inf
12347,508910,"Deus Ex Machina, Game of the Year, 30th Anniversary Collector’s Edition",3,0,4.99,0,inf
12359,349760,Snail Bob 2,3,0,4.99,0,inf
12432,366350,ROGUS - Kingdom of The Lost Souls,3,0,4.99,0,inf
12440,463450,Bipolar Game,2,0,4.99,0,inf
12442,584880,Pixel Sand,2,0,4.99,0,inf
12459,522220,InMind 2 VR,2,0,4.99,0,inf
12492,374620,S.O.R.S,2,0,4.99,0,inf
12560,588920,BADASS,2,0,4.99,0,inf
12587,630160,Super Rocket Shootout,2,0,4.99,0,inf
12590,365060,Titanis,2,0,4.99,0,inf
12609,340860,RaidersSphere4th,2,0,4.99,0,inf
12619,300910,Monster Challenge Circus,2,0,4.99,0,inf
12668,416330,Revolt,2,0,4.99,0,inf
12684,649670,ZHUST - THE ILLUSION SOUL,2,0,4.99,0,inf
12709,569350,RoboCritters,2,0,4.99,0,inf
12720,545660,Roofbot,2,0,4.99,0,inf
12727,586310,Gunman Taco Truck,2,0,4.99,0,inf
12747,292090,Rube Works,2,0,4.99,0,inf
12750,291610,Growing Pains,2,0,4.99,0,inf
12898,677720,Tangrams Deluxe,2,0,4.99,0,inf
12908,486470,Derelict,2,0,4.99,0,inf
12940,434750,Z-Exemplar,2,0,4.99,0,inf
12961,364190,ASDAD: All-Stars Dungeons and Diamonds,2,0,4.99,0,inf
12988,444270,Hypersensitive Bob,2,0,4.99,0,inf
13030,646310,ProjectM : Daydream,2,0,4.99,0,inf
13044,420300,The Admin,2,0,4.99,0,inf
13095,546810,Chernobyl: Terrorist Attack,2,0,4.99,0,inf
13126,556780,Neptune: Arena FPS,2,0,4.99,0,inf
13262,657230,Spirit of the Ancient Forest,2,0,4.99,0,inf
13269,613420,BOROS,2,0,4.99,0,inf
13278,560570,Breaking Bones,2,0,4.99,0,inf
13398,367090,Robot Roller-Derby Disco Dodgeball Soundtrack,2,0,4.99,0,inf
13453,656550,Shadow Bug,2,0,4.99,0,inf
13455,514550,Beat The Dictators,2,0,4.99,0,inf
13530,450570,Roadworks Simulator,2,0,4.99,0,inf
13538,434310,imprint-X,2,0,4.99,0,inf
13617,381850,My Paper Boat,1,0,4.99,0,inf
13625,619470,Boss Defiance,1,0,4.99,0,inf
13711,655040,Deltaplan Simulator,1,0,4.99,0,inf
13717,447690,Dimensional Intersection,1,0,4.99,0,inf
13732,661440,Prelude for a Dream,1,0,4.99,0,inf
13749,623670,Moe Mekuri SP - ????SP -,1,0,4.99,0,inf
13783,337890,Dysfunctional Systems: Orientation,1,0,4.99,0,inf
13811,313190,Pacific Liberation Force,1,0,4.99,0,inf
13856,636330,The God Paradox,1,0,4.99,0,inf
13897,428020,The ORPHEUS Ruse,1,0,4.99,0,inf
13905,643570,Avatar Of The Wolf,1,0,4.99,0,inf
13984,335570,Back To Life 3,1,0,4.99,0,inf
14031,395890,Lapland Solitaire,1,0,4.99,0,inf
14064,585310,Beyond The City VR,1,0,4.99,0,inf
14096,524680,Escape From Nazi Labs,1,0,4.99,0,inf
14190,582290,Rest House,1,0,4.99,0,inf
14252,686910,Delirium,1,0,4.99,0,inf
14255,507740,Robotpencil Presents: Improving Your Line Art,1,0,4.99,0,inf
14284,648820,RWBY: Volume 4,1,0,4.99,0,inf
14291,673670,Twin Brothers,1,0,4.99,0,inf
14320,557630,Hello Charlotte,1,0,4.99,0,inf
14337,385810,Retaliation: Enemy Mine,1,0,4.99,0,inf
14338,362160,Sydney's World,1,0,4.99,0,inf
14349,298020,Escape The Museum,1,0,4.99,0,inf
14432,678230,Abstract Arena,1,0,4.99,0,inf
14435,375160,Discouraged Workers - Original Sound Track,1,0,4.99,0,inf
14439,686550,Trivia Vault: Mixed Trivia,1,0,4.99,0,inf
14464,578890,Selatria: Advent of the Dakk'rian Empire,1,0,4.99,0,inf
14487,543290,Void & Nothingness,1,0,4.99,0,inf
14506,450590,Safety Driving Simulator: Car,1,0,4.99,0,inf
14535,485600,OESE,1,0,4.99,0,inf
14563,576380,Adventures of Abrix,1,0,4.99,0,inf
14604,681490,dontbegrey,1,0,4.99,0,inf
14631,438160,LILT,1,0,4.99,0,inf
14651,552850,Mekazoo Original Soundtrack,1,0,4.99,0,inf
14653,469900,Paradox Paradigm,1,0,4.99,0,inf
14695,579640,liquivid Video Fisheye Removal,1,0,4.99,0,inf
14733,552610,Ninja Smasher!,1,0,4.99,0,inf
14793,376910,Hot Guns,1,0,4.99,0,inf
14798,341290,Lazors,1,0,4.99,0,inf
14813,678060,Super Ultra Monster Smash!,1,0,4.99,0,inf
14818,669310,Brave Path,1,0,4.99,0,inf
14823,583530,Aquila Bird Flight Simulator,1,0,4.99,0,inf
14834,650580,Be Quiet!,1,0,4.99,0,inf
14841,355090,Second Coming: Tactical Training,1,0,4.99,0,inf
14860,524060,Block Wave,1,0,4.99,0,inf
14884,380210,Signal to Noise,1,0,4.99,0,inf
14903,376350,OVERGRAVITY,1,0,4.99,0,inf
14920,444550,Void 21,1,0,4.99,0,inf
14946,352850,DGU: Death God University,1,0,4.99,0,inf
14953,404550,Dead Acres,1,0,4.99,0,inf
14968,354810,Coated,1,0,4.99,0,inf
15005,307560,Run For Rum,1,0,4.99,0,inf
15017,661110,Shattered God - Quest for the Divine Relic,1,0,4.99,0,inf
15038,440660,Void Vikings,1,0,4.99,0,inf
15104,633600,Creatures Such as We,1,0,4.99,0,inf
15192,687510,WireNet,1,0,4.99,0,inf
15198,542110,FriendShip,1,0,4.99,0,inf
15209,553910,Mystic Defense,1,0,4.99,0,inf
15240,547840,Interfectorem,1,0,4.99,0,inf
15286,648510,Choice of the Star Captain,1,0,4.99,0,inf
15338,467940,Memoir En Code: Reissue,1,0,4.99,0,inf
15358,517770,Caketomino,1,0,4.99,0,inf
15369,572160,Golf for Workgroups,1,0,4.99,0,inf
15380,450170,BOOR,1,0,4.99,0,inf
15431,579110,Interkosmos,1,0,4.99,0,inf
15487,299100,Back To Life 2,1,0,4.99,0,inf
15553,649370,RWBY Chibi: Season 1,1,0,4.99,0,inf
15567,461600,Zipple World 2: The Sweet Chaos,1,0,4.99,0,inf
15596,666340,Inescapable VR: Underground,1,0,4.99,0,inf
15602,688000,Trials of the Thief-Taker,1,0,4.99,0,inf
15603,430070,Never Again,1,0,4.99,0,inf
15670,340570,WolfWars,1,0,4.99,0,inf
15674,502720,Star Explorers,1,0,4.99,0,inf
15678,313330,4x4 Dream Race,1,0,4.99,0,inf
15700,334980,Into Blue Valley,1,0,4.99,0,inf
15717,648530,Reckless Space Pirates,1,0,4.99,0,inf
15720,568040,Macbat 64,1,0,4.99,0,inf
15723,406690,Roses and Gems,1,0,4.99,0,inf
15784,541350,Calm Waters,1,0,4.99,0,inf
15809,581730,Autumn Night 3D Shooter,1,0,4.99,0,inf
15822,589280,Stunt Kite Masters VR,1,0,4.99,0,inf
15854,367800,Diamond Deeps,1,0,4.99,0,inf
15858,324270,Revenge: Rhobar's myth,1,0,4.99,0,inf
15859,496520,Typing with Jester,1,0,4.99,0,inf
14158,590250,The Frontier Outskirts VR,1,10,5.49,0.166666667,32.94
13257,274700,868-HACK,2,32,5.65,0.266666667,21.1875
8130,473740,Crystal City,13,771,5.99,0.988461538,6.059922179
14847,589270,xoEl Empire,1,57,5.99,0.95,6.305263158
15789,486170,Bathory - The Bloody Countess,1,57,5.99,0.95,6.305263158
10214,257260,Inherit the Earth: Quest for the Orb,6,328,5.99,0.911111111,6.574390244
5637,203990,SATAZIUS,37,2019,5.99,0.909459459,6.586329866
4655,207400,eXceed 3rd - Jade Penetrate Black Package,61,3270,5.99,0.893442623,6.70440367
10632,381590,Shred! Downhill Mountain Biking,5,261,5.99,0.87,6.885057471
12690,602590,Saucer-Like,2,104,5.99,0.866666667,6.911538462
13779,615330,Happy Penguin VR,1,50,5.99,0.833333333,7.188
4003,255920,The 7th Guest,83,4100,5.99,0.823293173,7.275658537
3796,105100,Lume,91,4349,5.99,0.796520147,7.520211543
6861,23460,Ceville,22,1043,5.99,0.790151515,7.580824545
13975,437020,WITCH-BOT MEGLILO,1,47,5.99,0.783333333,7.646808511
10397,510590,D: The Game,6,275,5.99,0.763888889,7.841454545
3040,269050,Year Walk,130,5853,5.99,0.750384615,7.982573039
13222,269430,Burning Cars,2,90,5.99,0.75,7.986666667
4763,207380,eXceed 2nd - Vampire REX,57,2556,5.99,0.747368421,8.014788732
11852,588730,Majotori,3,133,5.99,0.738888889,8.106766917
6777,32410,Lucidity,23,1017,5.99,0.736956522,8.128023599
10384,330680,Solar Struggle,6,261,5.99,0.725,8.262068966
9469,429490,Resilience: Wave Survival,8,339,5.99,0.70625,8.481415929
8397,325630,Arms Dealer,12,490,5.99,0.680555556,8.801632653
9275,327440,Hail to the King: Deathbat,9,363,5.99,0.672222222,8.910743802
10123,463760,The Beggar's Ride,6,238,5.99,0.661111111,9.060504202
8324,254880,MoonBase Commander,12,469,5.99,0.651388889,9.195735608
13703,438320,Rush Rover,1,39,5.99,0.65,9.215384615
12943,354280,ChaosTower,2,77,5.99,0.641666667,9.335064935
13120,440470,Absence,2,74,5.99,0.616666667,9.713513514
4023,290460,Legionwood 2: Rise of the Eternal's Realm,83,3046,5.99,0.611646586,9.793237032
15729,622480,Gus Track Adventures VR,1,36,5.99,0.6,9.983333333
11072,615970,Displaced,4,143,5.99,0.595833333,10.05314685
12768,467430,Farming 6-in-1 bundle,2,71,5.99,0.591666667,10.12394366
12552,270030,Snow Horse,2,69,5.99,0.575,10.4173913
1862,33600,Broken Sword 2 - the Smoking Mirror: Remastered,250,8553,5.99,0.5702,10.50508593
13419,331290,Miko Gakkou: Second Year,2,68,5.99,0.566666667,10.57058824
12460,596540,The Lost Heir 3: Demon War,2,67,5.99,0.558333333,10.72835821
5565,305920,Another Perspective,39,1233,5.99,0.526923077,11.36788321
14005,629840,Caligo,1,31,5.99,0.516666667,11.59354839
5589,297350,The Old City: Leviathan,38,1164,5.99,0.510526316,11.73298969
11619,629000,Lydia,4,122,5.99,0.508333333,11.78360656
13936,464110,Factotum 90,1,29,5.99,0.483333333,12.39310345
8056,526490,Higurashi When They Cry Hou - Ch.4 Himatsubushi,14,402,5.99,0.478571429,12.51641791
3259,32310,Indiana Jones and the Last Crusade,116,3074,5.99,0.441666667,13.56226415
487,32380,STAR WARS™ Jedi Knight: Dark Forces II,1086,28628,5.99,0.439349294,13.63379908
10668,334960,Cell HD: emergence,5,129,5.99,0.43,13.93023256
13258,415000,GTGD S3 How To Make A Game,2,48,5.99,0.4,14.975
8866,418300,Wick,10,228,5.99,0.38,15.76315789
15649,537660,Brumm,1,22,5.99,0.366666667,16.33636364
1815,230980,Starseed Pilgrim,258,5655,5.99,0.365310078,16.39702918
12480,461650,It's Killing Time,2,43,5.99,0.358333333,16.71627907
7662,560350,Police Quest - SWAT,16,340,5.99,0.354166667,16.91294118
15747,656730,Block Robot Mini Survival Game,1,21,5.99,0.35,17.11428571
15786,551050,Die With Glory,1,21,5.99,0.35,17.11428571
6939,334190,Insanity's Blade,22,460,5.99,0.348484848,17.18869565
9120,606680,Silver,9,185,5.99,0.342592593,17.48432432
10780,385060,The Last Warlock,5,99,5.99,0.33,18.15151515
5074,399780,Expand,49,887,5.99,0.30170068,19.85411499
12702,432590,And So It Was,2,36,5.99,0.3,19.96666667
15100,566930,Rescue Team 6 Collector's Edition,1,18,5.99,0.3,19.96666667
7039,341930,Space Station Alpha,21,361,5.99,0.286507937,20.90692521
934,259130,Wasteland 1 - The Original Classic,553,9367,5.99,0.28230862,21.21791395
7889,564960,Return to Krondor,15,254,5.99,0.282222222,21.22440945
4304,467820,Zero G Arena,72,1188,5.99,0.275,21.78181818
13285,512420,Wave Magic VR,2,32,5.99,0.266666667,22.4625
14547,448160,WOLFLAME,1,16,5.99,0.266666667,22.4625
10514,337970,Wildlife Park - Wild Creatures,5,78,5.99,0.26,23.03846154
4697,495700,Gabriel Knight: Sins of the Fathers,59,888,5.99,0.250847458,23.87905405
14468,385190,Celestial Tear: Demon's Revenge,1,15,5.99,0.25,23.96
3037,23300,Yosumin!,130,1913,5.99,0.24525641,24.42341871
12932,355460,Thunderbird: The Legend Begins,2,29,5.99,0.241666667,24.7862069
679,32350,STAR WARS™ Starfighter™,780,11269,5.99,0.240790598,24.87638655
4733,496760,Gabriel Knight 2: The Beast Within,58,836,5.99,0.240229885,24.93444976
11244,562320,Locked In VR,4,55,5.99,0.229166667,26.13818182
4428,255940,The 11th Hour,68,901,5.99,0.220833333,27.1245283
12516,380990,B.A.D Battle Armor Division,2,26,5.99,0.216666667,27.64615385
2603,308580,Orborun,165,2071,5.99,0.209191919,28.63399324
5141,218660,iBomber Attack,47,578,5.99,0.204964539,29.22456747
5659,326990,Deep Eclipse,37,448,5.99,0.201801802,29.68258929
13440,465450,iOMoon,2,24,5.99,0.2,29.95
4528,343930,Fort Defense,65,723,5.99,0.185384615,32.31120332
8966,346440,Musclecar Online,10,109,5.99,0.181666667,32.97247706
9495,261740,Humans Must Answer,8,87,5.99,0.18125,33.04827586
12047,632070,The Fidelio Incident,3,31,5.99,0.172222222,34.78064516
5730,302340,Tex Murphy: Martian Memorandum,36,368,5.99,0.17037037,35.15869565
9046,523090,Bomb U!,9,92,5.99,0.17037037,35.15869565
15546,577290,Drunk or Dead,1,10,5.99,0.166666667,35.94
15888,330590,Independence War Deluxe Edition,1,10,5.99,0.166666667,35.94
6660,537200,Defense Of Greece TD,24,239,5.99,0.165972222,36.09037657
4650,497360,"Gabriel Knight 3: Blood of the Sacred, Blood of the Damned",61,556,5.99,0.151912568,39.43057554
13522,433580,Timelapse,2,18,5.99,0.15,39.93333333
1294,219760,Beyond Divinity,391,3465,5.99,0.14769821,40.555671
11516,494310,Unbreakable Vr Runner,4,35,5.99,0.145833333,41.07428571
11831,508710,Project Lounge,3,26,5.99,0.144444444,41.46923077
12927,609760,The Eagle's Heir,2,17,5.99,0.141666667,42.28235294
8939,444430,Zeus vs Monsters - Math Game for kids,10,84,5.99,0.14,42.78571429
11501,432330,Rytmik Lite Chiptune Synthesizer,4,31,5.99,0.129166667,46.37419355
4307,348790,Wooden Floor,71,550,5.99,0.129107981,46.39527273
3742,201010,Geneforge 5,93,717,5.99,0.128494624,46.6167364
8630,428740,Nordenfelt,11,82,5.99,0.124242424,48.21219512
11826,513790,DEADLOCK,3,22,5.99,0.122222222,49.00909091
9305,436000,Lovely Planet Arcade,9,63,5.99,0.116666667,51.34285714
12325,510410,Cogs and Cowboys,3,21,5.99,0.116666667,51.34285714
12839,398530,Ghost Cleaner,2,14,5.99,0.116666667,51.34285714
4892,560170,STAR WARS™: Shadows of the Empire,54,359,5.99,0.110802469,54.06016713
14233,586230,Kult of Ktulu: Olympic,1,6,5.99,0.1,59.9
10935,453990,Mibibli's Quest,5,29,5.99,0.096666667,61.96551724
2592,296630,Kraven Manor,165,920,5.99,0.092929293,64.4576087
2420,600420,Mob Rule Classic,182,1003,5.99,0.091849817,65.21515454
3735,201000,Geneforge 4,93,502,5.99,0.089964158,66.58207171
3338,420970,RoBoRumble,111,576,5.99,0.086486486,69.259375
11243,9960,Haunted House,4,20,5.99,0.083333333,71.88
12014,429220,FullBlast,3,15,5.99,0.083333333,71.88
9757,346770,Quarries of Scred,7,33,5.99,0.078571429,76.23636364
12582,598990,Pizza Connection,2,8,5.99,0.066666667,89.85
13049,567730,Merry Snowballs,2,7,5.99,0.058333333,102.6857143
7630,255960,Bad Mojo Redux,16,53,5.99,0.055208333,108.4981132
14574,389470,Call of Cthulhu: Shadow of the Comet,1,3,5.99,0.05,119.8
3329,513740,Joana's Life,112,275,5.99,0.040922619,146.3738182
5027,63630,Manhole,50,122,5.99,0.040666667,147.295082
5020,63640,Spelunx,50,115,5.99,0.038333333,156.2608696
9058,339240,10 Years After,9,20,5.99,0.037037037,161.73
4346,382570,Glass Wing,70,153,5.99,0.036428571,164.4313725
4690,361620,True Bliss,59,119,5.99,0.033615819,178.189916
12780,359630,Independence War 2: Edge of Chaos,2,4,5.99,0.033333333,179.7
13604,424010,Crudelis,1,2,5.99,0.033333333,179.7
14867,692010,MeiMeiDance,1,2,5.99,0.033333333,179.7
5049,63620,Cosmic Osmo,50,83,5.99,0.027666667,216.5060241
7712,351820,Z.A.R.,16,22,5.99,0.022916667,261.3818182
12161,592320,The Ruins: VR Escape the Room,3,4,5.99,0.022222222,269.55
2681,345920,The Note,158,185,5.99,0.019514768,306.947027
7663,559640,Betrayal Collection,16,16,5.99,0.016666667,359.4
12625,578670,Conquest: Frontier Wars,2,2,5.99,0.016666667,359.4
13116,387690,Down Here,2,2,5.99,0.016666667,359.4
11053,570580,Zork Anthology,4,3,5.99,0.0125,479.2
9861,439740,Eclipsed,7,5,5.99,0.011904762,503.16
4683,555610,Gunmetal Arcadia Zero,60,38,5.99,0.010555556,567.4736842
6372,302330,Tex Murphy: Mean Streets,27,16,5.99,0.009876543,606.4875
9176,399420,The Prism,9,4,5.99,0.007407407,808.65
3727,200980,Geneforge 2,93,34,5.99,0.00609319,983.0647059
11317,524560,Samurai of Hyuga Book 2,4,1,5.99,0.004166667,1437.6
10534,371290,Pixel Poetry,5,1,5.99,0.003333333,1797
2865,338550,Terra Lander,142,20,5.99,0.002347418,2551.74
3629,501970,Phantasmagoria 2,98,5,5.99,0.00085034,7044.24
3738,200990,Geneforge 3,93,0,5.99,0,inf
8445,384330,PolyRace,12,0,5.99,0,inf
8819,322410,Bin Weevils Arty Arcade,10,0,5.99,0,inf
9369,341640,Relativity Wars - A Science Space RTS,8,0,5.99,0,inf
9385,340950,Let There Be Life,8,0,5.99,0,inf
9606,349780,Fatty Maze's Adventures,8,0,5.99,0,inf
10599,653210,Prisoner,5,0,5.99,0,inf
10800,336680,TREBUCHET,5,0,5.99,0,inf
11041,570680,Zork: Grand Inquisitor,4,0,5.99,0,inf
11116,337670,Default Dan,4,0,5.99,0,inf
11180,645470,LOG the game!,4,0,5.99,0,inf
11273,550240,After Life - Story of a Father,4,0,5.99,0,inf
11414,526800,Cubotrox,4,0,5.99,0,inf
11605,491440,Grim Dragons,4,0,5.99,0,inf
11849,281560,D.W.A.R.F.S.,3,0,5.99,0,inf
11861,571060,Zork Nemesis: The Forbidden Lands,3,0,5.99,0,inf
11863,585240,Return to Zork,3,0,5.99,0,inf
11902,369120,Invisible Apartment Zero,3,0,5.99,0,inf
11957,569220,Spycraft: The Great Game,3,0,5.99,0,inf
12050,416390,Magnetron,3,0,5.99,0,inf
12106,557970,Teria,3,0,5.99,0,inf
12317,544970,Milkmaid of the Milky Way,3,0,5.99,0,inf
12444,351810,MadSpace: To Hell and Beyond,2,0,5.99,0,inf
12740,501500,Black Moon Chronicles,2,0,5.99,0,inf
12755,266980,The Labyrinth of Time,2,0,5.99,0,inf
12822,542570,RunVR,2,0,5.99,0,inf
12975,613020,Gem Hunter,2,0,5.99,0,inf
13012,382670,Loves Her Gun,2,0,5.99,0,inf
13052,576100,Unknown Pharaoh,2,0,5.99,0,inf
13271,476000,Slightly Magic - 8bit Legacy Edition,2,0,5.99,0,inf
13417,649150,Phobia,2,0,5.99,0,inf
13546,425760,Ego Protocol,2,0,5.99,0,inf
13647,532070,The Miners,1,0,5.99,0,inf
13784,359620,Call of Cthulhu: Prisoner of Ice,1,0,5.99,0,inf
13894,557700,Empyrean,1,0,5.99,0,inf
13896,459310,The Hero Project: Redemption Season,1,0,5.99,0,inf
13899,382740,The Poisoning,1,0,5.99,0,inf
14033,358760,Selenon Rising,1,0,5.99,0,inf
14061,404100,STEEL STRIDER,1,0,5.99,0,inf
14124,582960,LIT,1,0,5.99,0,inf
14275,568670,Heroes of Dark Dungeon,1,0,5.99,0,inf
14333,551840,Crystal Shard Adventure Bundle,1,0,5.99,0,inf
14341,576110,Where is my Brain!?,1,0,5.99,0,inf
14431,568830,Witch of Ice Kingdom II,1,0,5.99,0,inf
14521,321080,Pirate Hell,1,0,5.99,0,inf
14808,603250,My Own Little Planet,1,0,5.99,0,inf
14815,674390,Bildo,1,0,5.99,0,inf
14856,329340,Cloudphobia,1,0,5.99,0,inf
15042,467890,Garage Drummer VR,1,0,5.99,0,inf
15054,619380,The little vampir,1,0,5.99,0,inf
15150,654020,Ben The Exorcist,1,0,5.99,0,inf
15155,533580,Entangle,1,0,5.99,0,inf
15246,665510,Vengeance: Lost Love,1,0,5.99,0,inf
15492,645440,Tearstone,1,0,5.99,0,inf
15493,645420,Entwined: Strings of Deception,1,0,5.99,0,inf
15595,316630,Character Creator - Graphics Pack,1,0,5.99,0,inf
15637,458820,"States, Firms, and Households",1,0,5.99,0,inf
15690,554770,Heavily Armed,1,0,5.99,0,inf
15803,617060,Virush,1,0,5.99,0,inf
15345,702080,MyFactory,1,18,6.29,0.3,20.96666667
15083,704690,Elisa: Seduce the Innkeeper,1,0,6.29,0,inf
14168,563250,Lemuria: Lost in Space,1,0,6.47,0,inf
8682,318860,Malebolgia,11,557,6.49,0.843939394,7.690125673
11657,500790,Moribund,3,0,6.49,0,inf
13690,349450,Dark Forester,1,6,6.74,0.1,67.4
447,6850,Hitman 2: Silent Assassin,1168,69635,6.99,0.993650114,7.034669347
897,247430,Hitman: Contracts,574,33442,6.99,0.971022067,7.198600562
8216,589320,Catch a Lover,13,754,6.99,0.966666667,7.231034483
14346,464070,Diorama Battle of NINJA,1,58,6.99,0.966666667,7.231034483
10665,471380,Urban Pirate,5,289,6.99,0.963333333,7.256055363
11759,558050,Princess Kidnapper VR,3,172,6.99,0.955555556,7.315116279
471,6880,Just Cause,1119,63737,6.99,0.949314864,7.363205046
4579,263700,Muffin Knight,63,3573,6.99,0.945238095,7.394962217
9706,299020,Runaway Express Mystery,7,397,6.99,0.945238095,7.394962217
7641,302750,The Counting Kingdom,16,906,6.99,0.94375,7.406622517
3930,46250,NecroVisioN: Lost Company,86,4855,6.99,0.940891473,7.429124614
4827,205870,Auditorium,56,3160,6.99,0.94047619,7.432405063
2328,234160,Strike Suit Infinity,193,10671,6.99,0.921502591,7.585437166
10736,627620,Intelligent Design: An Evolutionary Sandbox,5,276,6.99,0.92,7.597826087
10803,510570,CURSE,5,275,6.99,0.916666667,7.625454545
6153,294570,Freddi Fish 5: The Case of the Creature of Coral Cove,29,1582,6.99,0.909195402,7.688116308
4569,205550,Foreign Legion: Multi Massacre,63,3424,6.99,0.905820106,7.716764019
10868,461940,PlanCon: Space Conflict,5,270,6.99,0.9,7.766666667
1288,38740,EDGE,394,20995,6.99,0.888113367,7.870616814
4753,63960,Theatre of War 3: Korea,58,2892,6.99,0.831034483,8.41120332
12422,288500,Black Rainbow,3,148,6.99,0.822222222,8.501351351
5939,243280,Poof,32,1562,6.99,0.813541667,8.59206146
13032,355230,Faceted Flight,2,97,6.99,0.808333333,8.64742268
7067,9980,The UnderGarden,21,1016,6.99,0.806349206,8.668700787
14971,394270,Country Tales,1,48,6.99,0.8,8.7375
3045,67000,The Polynomial,130,6080,6.99,0.779487179,8.967434211
11754,417750,Left Alone,3,138,6.99,0.766666667,9.117391304
7583,328430,Rex Nebular and the Cosmic Gender Bender,17,775,6.99,0.759803922,9.199741935
3926,34410,Death to Spies: Moment of Truth,86,3730,6.99,0.722868217,9.669812332
6094,292260,SPY Fox 3: Operation Ozone,30,1299,6.99,0.721666667,9.68591224
8456,443570,DreamBreak,12,514,6.99,0.713888889,9.791439689
12308,436400,Heroes of the Seven Seas,3,128,6.99,0.711111111,9.8296875
12334,328640,Rock Zombie,3,128,6.99,0.711111111,9.8296875
6673,408770,Highschool Possession,24,1015,6.99,0.704861111,9.916847291
7961,376760,Big Thinkers Kindergarten,14,584,6.99,0.695238095,10.05410959
